Match Num,Team,Number,Name,Points Scored,Attacks Won,Attacks Attempted,Blocks Won,Blocks Attempted,Serves Won,Serves Attempted
33,NED,6,Maret Balkestein-Grothues,9,7,13,0,4,2,11
33,NED,18,Marrit Jasper,7,7,12,0,2,0,11
33,NED,22,Nicole Koolhaas,7,6,7,0,11,1,13
33,NED,10,Lonneke Slöetjes,3,3,5,0,0,0,0
33,NED,14,Laura Dijkema,2,2,2,0,2,0,11
33,NED,1,Kirsten Knip,0,0,0,0,0,0,0
33,NED,3,Yvon Belien,0,0,0,0,0,0,0
33,NED,9,Myrthe Schoot,0,0,0,0,0,0,0
33,NED,11,Anne Buijs,0,0,0,0,0,0,0
33,NED,12,Britt Bongaerts,0,0,0,0,1,0,2
33,NED,17,Nicole Oude Luttikhuis,0,0,0,0,0,0,0
33,NED,31,Eline Timmerman,0,0,0,0,0,0,0
37,NED,4,Celeste Plak,20,16,34,2,4,2,14
37,NED,18,Marrit Jasper,14,10,19,3,9,1,19
37,NED,6,Maret Balkestein-Grothues,10,10,19,0,2,0,4
37,NED,7,Juliet Lohuis,10,5,11,4,24,1,12
37,NED,10,Lonneke Slöetjes,10,10,24,0,2,0,2
37,NED,3,Yvon Belien,9,8,8,0,11,1,13
37,NED,11,Anne Buijs,8,8,21,0,1,0,10
37,NED,14,Laura Dijkema,2,2,3,0,0,0,8
37,NED,22,Nicole Koolhaas,2,2,2,0,5,0,8
37,NED,12,Britt Bongaerts,1,0,0,0,3,1,5
37,NED,1,Kirsten Knip,0,0,0,0,0,0,0
37,NED,9,Myrthe Schoot,0,0,0,0,0,0,0
37,NED,17,Nicole Oude Luttikhuis,0,0,0,0,0,0,0
37,NED,31,Eline Timmerman,0,0,0,0,0,0,0
47,NED,10,Lonneke Slöetjes,15,13,32,2,6,0,4
47,NED,11,Anne Buijs,13,12,25,1,7,0,6
47,NED,6,Maret Balkestein-Grothues,9,7,22,0,6,2,14
47,NED,4,Celeste Plak,5,5,14,0,0,0,2
47,NED,22,Nicole Koolhaas,5,2,7,2,10,1,10
47,NED,3,Yvon Belien,4,4,7,0,7,0,10
47,NED,12,Britt Bongaerts,2,1,2,0,2,1,8
47,NED,7,Juliet Lohuis,1,0,2,0,4,1,3
47,NED,1,Kirsten Knip,0,0,0,0,0,0,0
47,NED,9,Myrthe Schoot,0,0,0,0,0,0,0
47,NED,14,Laura Dijkema,0,0,0,0,0,0,3
47,NED,17,Nicole Oude Luttikhuis,0,0,0,0,0,0,0
47,NED,18,Marrit Jasper,0,0,0,0,0,0,3
47,NED,31,Eline Timmerman,0,0,0,0,0,0,0
52,NED,10,Lonneke Slöetjes,22,21,49,1,7,0,13
52,NED,6,Maret Balkestein-Grothues,12,11,23,1,7,0,10
52,NED,11,Anne Buijs,8,8,29,0,3,0,16
52,NED,7,Juliet Lohuis,6,5,9,1,12,0,12
52,NED,31,Eline Timmerman,6,3,3,1,9,2,10
52,NED,14,Laura Dijkema,3,3,5,0,10,0,11
52,NED,4,Celeste Plak,2,2,3,0,0,0,1
52,NED,18,Marrit Jasper,2,2,2,0,0,0,0
52,NED,12,Britt Bongaerts,1,1,1,0,0,0,2
52,NED,22,Nicole Koolhaas,1,1,3,0,4,0,5
52,NED,1,Kirsten Knip,0,0,0,0,0,0,0
52,NED,3,Yvon Belien,0,0,0,0,0,0,0
52,NED,9,Myrthe Schoot,0,0,0,0,0,0,0
52,NED,17,Nicole Oude Luttikhuis,0,0,0,0,0,0,0
56,NED,10,Lonneke Slöetjes,28,26,59,2,10,0,15
56,NED,4,Celeste Plak,18,16,32,2,7,0,11
56,NED,18,Marrit Jasper,14,13,31,0,8,1,22
56,NED,22,Nicole Koolhaas,7,5,13,1,12,1,18
56,NED,11,Anne Buijs,6,5,17,1,3,0,9
56,NED,7,Juliet Lohuis,3,2,6,0,9,1,9
56,NED,12,Britt Bongaerts,2,0,0,2,4,0,5
56,NED,14,Laura Dijkema,2,2,4,0,3,0,7
56,NED,31,Eline Timmerman,1,1,4,0,5,0,5
56,NED,1,Kirsten Knip,0,0,0,0,0,0,0
56,NED,3,Yvon Belien,0,0,0,0,0,0,0
56,NED,6,Maret Balkestein-Grothues,0,0,0,0,0,0,0
56,NED,9,Myrthe Schoot,0,0,0,0,0,0,0
56,NED,17,Nicole Oude Luttikhuis,0,0,0,0,0,0,0
66,NED,10,Lonneke Slöetjes,18,15,51,3,18,0,9
66,NED,11,Anne Buijs,15,14,50,1,8,0,16
66,NED,18,Marrit Jasper,14,11,29,1,15,2,16
66,NED,4,Celeste Plak,11,9,15,2,6,0,1
66,NED,7,Juliet Lohuis,6,4,9,1,19,1,15
66,NED,22,Nicole Koolhaas,5,2,9,2,19,1,16
66,NED,14,Laura Dijkema,3,3,4,0,9,0,15
66,NED,1,Kirsten Knip,0,0,0,0,0,0,0
66,NED,3,Yvon Belien,0,0,0,0,0,0,0
66,NED,6,Maret Balkestein-Grothues,0,0,0,0,0,0,0
66,NED,9,Myrthe Schoot,0,0,0,0,0,0,0
66,NED,12,Britt Bongaerts,0,0,0,0,0,0,3
66,NED,17,Nicole Oude Luttikhuis,0,0,0,0,0,0,0
66,NED,31,Eline Timmerman,0,0,0,0,0,0,0
4,CHN,2,Ting Zhu,21,18,29,2,5,1,13
4,CHN,1,Xinyue Yuan,11,6,10,4,8,1,13
4,CHN,6,Xiangyu Gong,10,8,23,1,8,1,9
4,CHN,17,Ni Yan,9,4,11,4,9,1,13
4,CHN,9,Changning Zhang,8,8,24,0,4,0,5
4,CHN,12,Yingying Li,4,2,4,1,1,1,10
4,CHN,16,Xia Ding,1,0,1,0,2,1,10
4,CHN,7,Yuanyuan Wang,0,0,0,0,0,0,0
4,CHN,8,Chunlei Zeng,0,0,0,0,0,0,0
4,CHN,10,Xiaotong Liu,0,0,0,0,0,0,0
4,CHN,11,Di Yao,0,0,1,0,1,0,0
4,CHN,15,Li Lin,0,0,0,0,0,0,0
4,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
4,CHN,19,Yanhan Liu,0,0,0,0,0,0,0
8,CHN,12,Yingying Li,21,17,25,4,5,0,10
8,CHN,10,Xiaotong Liu,9,6,17,0,0,3,11
8,CHN,8,Chunlei Zeng,7,4,9,1,7,2,10
8,CHN,14,Yixin Zheng,6,5,7,1,7,0,9
8,CHN,7,Yuanyuan Wang,5,4,9,1,7,0,10
8,CHN,4,Hanyu Yang,3,3,5,0,0,0,3
8,CHN,6,Xiangyu Gong,3,2,5,0,0,1,11
8,CHN,19,Yanhan Liu,2,2,6,0,2,0,1
8,CHN,11,Di Yao,1,0,1,0,1,1,8
8,CHN,16,Xia Ding,1,1,1,0,0,0,1
8,CHN,1,Xinyue Yuan,0,0,0,0,0,0,0
8,CHN,9,Changning Zhang,0,0,0,0,0,0,0
8,CHN,15,Li Lin,0,0,0,0,0,0,0
8,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
16,CHN,2,Ting Zhu,22,21,33,1,5,0,10
16,CHN,9,Changning Zhang,16,14,28,1,4,1,8
16,CHN,1,Xinyue Yuan,10,7,12,2,8,1,13
16,CHN,17,Ni Yan,9,6,15,3,10,0,12
16,CHN,6,Xiangyu Gong,7,4,18,2,10,1,12
16,CHN,16,Xia Ding,5,1,3,0,4,4,19
16,CHN,4,Hanyu Yang,0,0,0,0,0,0,0
16,CHN,7,Yuanyuan Wang,0,0,0,0,0,0,0
16,CHN,8,Chunlei Zeng,0,0,0,0,0,0,0
16,CHN,10,Xiaotong Liu,0,0,0,0,0,0,0
16,CHN,11,Di Yao,0,0,0,0,0,0,0
16,CHN,12,Yingying Li,0,0,0,0,0,0,0
16,CHN,15,Li Lin,0,0,0,0,0,0,0
16,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
22,CHN,2,Ting Zhu,20,18,26,1,3,1,13
22,CHN,12,Yingying Li,12,10,17,2,5,0,13
22,CHN,1,Xinyue Yuan,11,9,11,1,14,1,15
22,CHN,17,Ni Yan,8,4,8,4,10,0,9
22,CHN,6,Xiangyu Gong,6,6,13,0,3,0,9
22,CHN,9,Changning Zhang,1,1,2,0,0,0,1
22,CHN,19,Yanhan Liu,1,1,3,0,1,0,3
22,CHN,4,Hanyu Yang,0,0,0,0,0,0,0
22,CHN,7,Yuanyuan Wang,0,0,0,0,0,0,0
22,CHN,10,Xiaotong Liu,0,0,1,0,0,0,1
22,CHN,11,Di Yao,0,0,0,0,0,0,0
22,CHN,15,Li Lin,0,0,0,0,0,0,0
22,CHN,16,Xia Ding,0,0,1,0,9,0,9
22,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
30,CHN,9,Changning Zhang,18,12,22,1,7,5,16
30,CHN,2,Ting Zhu,15,12,27,1,2,2,14
30,CHN,1,Xinyue Yuan,14,12,18,2,14,0,8
30,CHN,17,Ni Yan,14,8,12,6,17,0,7
30,CHN,6,Xiangyu Gong,9,5,17,4,10,0,10
30,CHN,16,Xia Ding,1,0,1,0,7,1,18
30,CHN,7,Yuanyuan Wang,0,0,0,0,0,0,0
30,CHN,8,Chunlei Zeng,0,0,0,0,0,0,0
30,CHN,10,Xiaotong Liu,0,0,0,0,0,0,0
30,CHN,11,Di Yao,0,0,0,0,0,0,0
30,CHN,12,Yingying Li,0,0,0,0,0,0,0
30,CHN,14,Yixin Zheng,0,0,0,0,0,0,0
30,CHN,15,Li Lin,0,0,0,0,0,0,0
30,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
34,CHN,2,Ting Zhu,25,25,49,0,3,0,19
34,CHN,1,Xinyue Yuan,24,19,36,5,25,0,16
34,CHN,9,Changning Zhang,13,10,20,3,6,0,12
34,CHN,6,Xiangyu Gong,10,5,17,4,11,1,17
34,CHN,17,Ni Yan,8,7,12,1,15,0,20
34,CHN,16,Xia Ding,6,1,2,3,7,2,16
34,CHN,12,Yingying Li,2,2,12,0,1,0,7
34,CHN,8,Chunlei Zeng,1,1,4,0,3,0,2
34,CHN,4,Hanyu Yang,0,0,0,0,0,0,0
34,CHN,7,Yuanyuan Wang,0,0,0,0,0,0,0
34,CHN,10,Xiaotong Liu,0,0,0,0,0,0,0
34,CHN,11,Di Yao,0,0,0,0,0,0,0
34,CHN,15,Li Lin,0,0,0,0,0,0,0
34,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
40,CHN,2,Ting Zhu,23,17,36,5,9,1,13
40,CHN,9,Changning Zhang,13,11,20,1,7,1,12
40,CHN,1,Xinyue Yuan,10,6,11,2,12,2,13
40,CHN,6,Xiangyu Gong,6,5,15,1,7,0,13
40,CHN,17,Ni Yan,6,4,11,1,11,1,10
40,CHN,16,Xia Ding,1,1,1,0,6,0,13
40,CHN,7,Yuanyuan Wang,0,0,0,0,0,0,0
40,CHN,8,Chunlei Zeng,0,0,0,0,0,0,0
40,CHN,10,Xiaotong Liu,0,0,0,0,0,0,0
40,CHN,11,Di Yao,0,0,0,0,0,0,0
40,CHN,12,Yingying Li,0,0,0,0,0,0,0
40,CHN,15,Li Lin,0,0,0,0,0,0,0
40,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
40,CHN,19,Yanhan Liu,0,0,0,0,0,0,0
46,CHN,6,Xiangyu Gong,13,12,16,0,3,1,14
46,CHN,9,Changning Zhang,10,9,15,0,3,1,12
46,CHN,12,Yingying Li,10,7,15,1,6,2,10
46,CHN,4,Hanyu Yang,9,3,6,2,7,4,19
46,CHN,7,Yuanyuan Wang,9,6,13,3,12,0,11
46,CHN,11,Di Yao,1,0,0,0,3,1,5
46,CHN,19,Yanhan Liu,1,1,6,0,1,0,2
46,CHN,1,Xinyue Yuan,0,0,0,0,0,0,0
46,CHN,2,Ting Zhu,0,0,0,0,0,0,0
46,CHN,8,Chunlei Zeng,0,0,0,0,0,0,0
46,CHN,14,Yixin Zheng,0,0,0,0,0,0,0
46,CHN,15,Li Lin,0,0,0,0,0,0,0
46,CHN,16,Xia Ding,0,0,0,0,0,0,0
46,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
52,CHN,2,Ting Zhu,22,20,35,1,3,1,19
52,CHN,1,Xinyue Yuan,17,13,17,3,13,1,12
52,CHN,9,Changning Zhang,14,10,28,2,13,2,11
52,CHN,6,Xiangyu Gong,11,9,19,2,11,0,14
52,CHN,17,Ni Yan,10,4,9,6,17,0,20
52,CHN,12,Yingying Li,1,1,6,0,1,0,1
52,CHN,16,Xia Ding,1,1,5,0,1,0,17
52,CHN,4,Hanyu Yang,0,0,0,0,0,0,0
52,CHN,7,Yuanyuan Wang,0,0,0,0,0,0,0
52,CHN,8,Chunlei Zeng,0,0,0,0,1,0,1
52,CHN,11,Di Yao,0,0,0,0,1,0,0
52,CHN,15,Li Lin,0,0,0,0,0,0,0
52,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
52,CHN,19,Yanhan Liu,0,0,0,0,0,0,0
58,CHN,2,Ting Zhu,18,16,32,1,5,1,21
58,CHN,9,Changning Zhang,14,13,24,1,7,0,9
58,CHN,6,Xiangyu Gong,10,7,18,1,3,2,12
58,CHN,17,Ni Yan,8,4,9,4,19,0,9
58,CHN,1,Xinyue Yuan,6,5,8,1,8,0,8
58,CHN,16,Xia Ding,3,1,1,1,6,1,13
58,CHN,7,Yuanyuan Wang,2,1,1,1,2,0,1
58,CHN,8,Chunlei Zeng,0,0,0,0,0,0,0
58,CHN,10,Xiaotong Liu,0,0,0,0,0,0,0
58,CHN,11,Di Yao,0,0,0,0,0,0,0
58,CHN,12,Yingying Li,0,0,0,0,0,0,0
58,CHN,15,Li Lin,0,0,0,0,0,0,0
58,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
58,CHN,19,Yanhan Liu,0,0,0,0,0,0,0
64,CHN,6,Xiangyu Gong,15,11,21,3,13,1,14
64,CHN,1,Xinyue Yuan,13,10,13,3,10,0,7
64,CHN,2,Ting Zhu,12,6,13,4,6,2,14
64,CHN,17,Ni Yan,11,4,6,5,11,2,8
64,CHN,9,Changning Zhang,10,9,18,1,6,0,8
64,CHN,12,Yingying Li,2,2,3,0,1,0,0
64,CHN,16,Xia Ding,1,0,0,0,5,1,5
64,CHN,19,Yanhan Liu,1,0,0,0,0,1,2
64,CHN,7,Yuanyuan Wang,0,0,1,0,0,0,0
64,CHN,10,Xiaotong Liu,0,0,0,0,0,0,1
64,CHN,11,Di Yao,0,0,0,0,0,0,12
64,CHN,14,Yixin Zheng,0,0,0,0,0,0,2
64,CHN,15,Li Lin,0,0,0,0,0,0,0
64,CHN,18,Mengjie Wang,0,0,0,0,0,0,0
4,KOR,17,Jaeyeong Lee,15,13,31,1,3,1,12
4,KOR,10,Yeon Koung Kim,11,11,23,0,1,0,7
4,KOR,14,Hyo Jin Yang,7,4,7,2,12,1,7
4,KOR,4,Heejin Kim,6,5,18,1,3,0,3
4,KOR,11,Su Ji Kim,2,2,3,0,4,0,4
4,KOR,1,Soyoung Lee,1,1,4,0,1,0,1
4,KOR,13,Jeongah Park,1,1,12,0,3,0,3
4,KOR,3,Hye Seon Yeum,0,0,0,0,0,0,0
4,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
4,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
4,KOR,8,Eunjin Park,0,0,0,0,0,0,0
4,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
4,KOR,15,Sohwi Kang,0,0,0,0,0,0,1
4,KOR,19,Dayeong Lee,0,0,1,0,2,0,14
10,KOR,4,Heejin Kim,22,21,58,1,8,0,12
10,KOR,10,Yeon Koung Kim,17,17,43,0,3,0,9
10,KOR,17,Jaeyeong Lee,10,8,22,1,5,1,10
10,KOR,11,Su Ji Kim,9,6,12,2,10,1,20
10,KOR,13,Jeongah Park,9,7,24,0,4,2,11
10,KOR,8,Eunjin Park,3,1,3,1,2,1,5
10,KOR,14,Hyo Jin Yang,3,2,6,1,14,0,5
10,KOR,19,Dayeong Lee,1,0,2,1,8,0,14
10,KOR,1,Soyoung Lee,0,0,0,0,0,0,0
10,KOR,3,Hye Seon Yeum,0,0,0,0,0,0,0
10,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
10,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
10,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
10,KOR,15,Sohwi Kang,0,0,3,0,1,0,4
18,KOR,17,Jaeyeong Lee,24,23,45,1,6,0,14
18,KOR,10,Yeon Koung Kim,23,19,47,3,6,1,15
18,KOR,4,Heejin Kim,17,15,33,2,10,0,16
18,KOR,11,Su Ji Kim,11,4,8,6,20,1,17
18,KOR,19,Dayeong Lee,6,1,3,3,10,2,21
18,KOR,13,Jeongah Park,2,0,3,1,2,1,4
18,KOR,14,Hyo Jin Yang,2,1,3,1,22,0,9
18,KOR,1,Soyoung Lee,0,0,0,0,0,0,0
18,KOR,3,Hye Seon Yeum,0,0,0,0,0,0,0
18,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
18,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
18,KOR,8,Eunjin Park,0,0,0,0,0,0,0
18,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
18,KOR,15,Sohwi Kang,0,0,0,0,0,0,3
20,KOR,15,Sohwi Kang,9,8,25,1,3,0,8
20,KOR,13,Jeongah Park,8,7,23,0,1,1,11
20,KOR,4,Heejin Kim,7,7,20,0,0,0,7
20,KOR,11,Su Ji Kim,4,3,8,1,9,0,7
20,KOR,7,Hyejin Ha,3,3,4,0,1,0,2
20,KOR,1,Soyoung Lee,2,2,3,0,0,0,2
20,KOR,8,Eunjin Park,2,1,2,0,6,1,10
20,KOR,19,Dayeong Lee,2,1,1,0,2,1,11
20,KOR,3,Hye Seon Yeum,1,1,1,0,0,0,1
20,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
20,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
20,KOR,10,Yeon Koung Kim,0,0,0,0,0,0,0
20,KOR,14,Hyo Jin Yang,0,0,0,0,0,0,0
20,KOR,17,Jaeyeong Lee,0,0,0,0,0,0,0
28,KOR,10,Yeon Koung Kim,14,11,20,1,6,2,12
28,KOR,13,Jeongah Park,12,8,20,1,4,3,15
28,KOR,17,Jaeyeong Lee,9,8,20,1,1,0,9
28,KOR,8,Eunjin Park,7,5,12,2,7,0,5
28,KOR,7,Hyejin Ha,5,4,4,0,0,1,4
28,KOR,15,Sohwi Kang,3,3,4,0,1,0,4
28,KOR,1,Soyoung Lee,2,1,3,1,1,0,1
28,KOR,3,Hye Seon Yeum,2,0,0,0,1,2,11
28,KOR,19,Dayeong Lee,2,1,2,1,2,0,2
28,KOR,11,Su Ji Kim,1,1,2,0,4,0,3
28,KOR,14,Hyo Jin Yang,1,1,2,0,5,0,6
28,KOR,4,Heejin Kim,0,0,0,0,0,0,1
28,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
28,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
31,KOR,4,Heejin Kim,23,17,44,3,10,3,17
31,KOR,17,Jaeyeong Lee,22,20,47,2,7,0,20
31,KOR,10,Yeon Koung Kim,12,11,20,1,4,0,14
31,KOR,14,Hyo Jin Yang,10,6,9,4,21,0,10
31,KOR,13,Jeongah Park,5,5,7,0,1,0,2
31,KOR,8,Eunjin Park,4,4,5,0,3,0,8
31,KOR,11,Su Ji Kim,2,1,2,1,3,0,3
31,KOR,19,Dayeong Lee,1,0,1,0,4,1,18
31,KOR,1,Soyoung Lee,0,0,4,0,0,0,2
31,KOR,3,Hye Seon Yeum,0,0,0,0,1,0,1
31,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
31,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
31,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
31,KOR,15,Sohwi Kang,0,0,0,0,0,0,0
37,KOR,17,Jaeyeong Lee,16,14,43,1,6,1,19
37,KOR,4,Heejin Kim,15,14,41,1,4,0,6
37,KOR,14,Hyo Jin Yang,10,5,8,3,14,2,16
37,KOR,19,Dayeong Lee,9,4,4,3,6,2,14
37,KOR,13,Jeongah Park,6,5,17,1,5,0,5
37,KOR,1,Soyoung Lee,3,2,8,0,0,1,4
37,KOR,8,Eunjin Park,3,1,3,1,5,1,7
37,KOR,11,Su Ji Kim,3,2,9,1,13,0,8
37,KOR,15,Sohwi Kang,3,1,4,0,1,2,10
37,KOR,3,Hye Seon Yeum,2,2,7,0,2,0,1
37,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
37,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
37,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
37,KOR,10,Yeon Koung Kim,0,0,0,0,0,0,0
43,KOR,10,Yeon Koung Kim,20,17,36,2,3,1,14
43,KOR,4,Heejin Kim,19,17,40,0,13,2,17
43,KOR,17,Jaeyeong Lee,16,13,33,2,6,1,15
43,KOR,11,Su Ji Kim,9,6,11,2,13,1,11
43,KOR,1,Soyoung Lee,3,2,5,1,1,0,1
43,KOR,14,Hyo Jin Yang,3,2,14,1,10,0,8
43,KOR,15,Sohwi Kang,2,2,2,0,0,0,5
43,KOR,3,Hye Seon Yeum,0,0,2,0,2,0,14
43,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
43,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
43,KOR,8,Eunjin Park,0,0,0,0,0,0,2
43,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
43,KOR,13,Jeongah Park,0,0,4,0,0,0,2
43,KOR,19,Dayeong Lee,0,0,0,0,0,0,0
49,KOR,7,Hyejin Ha,9,9,21,0,4,0,3
49,KOR,4,Heejin Kim,8,7,10,0,2,1,5
49,KOR,13,Jeongah Park,6,5,9,1,2,0,3
49,KOR,1,Soyoung Lee,5,5,11,0,1,0,6
49,KOR,8,Eunjin Park,5,5,8,0,4,0,8
49,KOR,11,Su Ji Kim,5,2,3,0,3,3,6
49,KOR,17,Jaeyeong Lee,5,5,6,0,0,0,6
49,KOR,14,Hyo Jin Yang,4,4,8,0,5,0,5
49,KOR,15,Sohwi Kang,4,3,10,0,4,1,6
49,KOR,3,Hye Seon Yeum,3,1,1,0,1,2,13
49,KOR,19,Dayeong Lee,3,0,0,0,1,3,12
49,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
49,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
49,KOR,10,Yeon Koung Kim,0,0,0,0,0,0,0
55,KOR,10,Yeon Koung Kim,25,19,44,1,7,5,20
55,KOR,17,Jaeyeong Lee,20,20,42,0,5,0,14
55,KOR,4,Heejin Kim,13,10,31,1,5,2,13
55,KOR,11,Su Ji Kim,8,7,9,1,13,0,10
55,KOR,8,Eunjin Park,6,6,6,0,2,0,7
55,KOR,19,Dayeong Lee,3,0,3,3,11,0,16
55,KOR,14,Hyo Jin Yang,2,1,3,1,7,0,5
55,KOR,13,Jeongah Park,1,1,4,0,1,0,1
55,KOR,1,Soyoung Lee,0,0,0,0,0,0,0
55,KOR,3,Hye Seon Yeum,0,0,1,0,0,0,2
55,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
55,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
55,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
55,KOR,15,Sohwi Kang,0,0,0,0,0,0,4
61,KOR,13,Jeongah Park,15,12,23,1,5,2,6
61,KOR,10,Yeon Koung Kim,14,12,30,1,2,1,13
61,KOR,4,Heejin Kim,9,9,24,0,3,0,9
61,KOR,8,Eunjin Park,6,3,11,3,9,0,9
61,KOR,14,Hyo Jin Yang,6,4,8,2,6,0,4
61,KOR,17,Jaeyeong Lee,6,6,18,0,2,0,8
61,KOR,15,Sohwi Kang,4,3,12,0,1,1,11
61,KOR,11,Su Ji Kim,2,1,3,1,8,0,6
61,KOR,19,Dayeong Lee,2,1,1,1,1,0,5
61,KOR,1,Soyoung Lee,0,0,0,0,0,0,0
61,KOR,3,Hye Seon Yeum,0,0,1,0,1,0,14
61,KOR,5,Hae Ran Kim,0,0,0,0,0,0,0
61,KOR,7,Hyejin Ha,0,0,0,0,0,0,0
61,KOR,9,Jiyoung Oh,0,0,0,0,0,0,0
5,SRB,13,Ana Bjelica,24,22,60,1,8,1,15
5,SRB,1,Bianka Busa,18,14,50,1,7,3,18
5,SRB,2,Katarina Lazovic,15,14,35,1,8,0,19
5,SRB,6,Maja Savic,8,3,10,4,23,1,12
5,SRB,14,Maja Aleksic,7,3,14,4,19,0,12
5,SRB,8,Sladjana Mirkovic,4,2,2,2,14,0,19
5,SRB,5,Mina Popovic,0,0,0,0,0,0,0
5,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
5,SRB,19,Bojana Milenkovic,0,0,1,0,0,0,0
5,SRB,20,Jelena Blagojevic,0,0,0,0,0,0,5
5,SRB,21,Jovana Kocic,0,0,0,0,0,0,0
5,SRB,22,Sara Lozo,0,0,0,0,0,0,1
5,SRB,23,Mila Djordjevic,0,0,0,0,0,0,0
5,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
9,SRB,13,Ana Bjelica,18,15,28,1,4,2,13
9,SRB,2,Katarina Lazovic,14,14,29,0,5,0,13
9,SRB,14,Maja Aleksic,9,7,12,1,6,1,11
9,SRB,22,Sara Lozo,8,8,23,0,1,0,6
9,SRB,19,Bojana Milenkovic,4,4,8,0,2,0,4
9,SRB,8,Sladjana Mirkovic,3,2,3,0,1,1,10
9,SRB,6,Maja Savic,2,0,4,2,9,0,7
9,SRB,21,Jovana Kocic,2,1,2,1,2,0,3
9,SRB,1,Bianka Busa,0,0,0,0,1,0,2
9,SRB,5,Mina Popovic,0,0,0,0,0,0,0
9,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
9,SRB,20,Jelena Blagojevic,0,0,0,0,0,0,4
9,SRB,23,Mila Djordjevic,0,0,0,0,0,0,1
9,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
13,SRB,13,Ana Bjelica,13,9,19,2,8,2,10
13,SRB,14,Maja Aleksic,11,6,10,4,12,1,6
13,SRB,5,Mina Popovic,8,6,10,0,8,2,14
13,SRB,19,Bojana Milenkovic,7,6,7,1,1,0,6
13,SRB,20,Jelena Blagojevic,7,4,9,2,2,1,13
13,SRB,2,Katarina Lazovic,4,4,8,0,4,0,7
13,SRB,1,Bianka Busa,3,2,8,0,1,1,7
13,SRB,8,Sladjana Mirkovic,3,2,4,0,1,1,5
13,SRB,22,Sara Lozo,2,2,6,0,4,0,1
13,SRB,23,Mila Djordjevic,2,1,2,1,1,0,3
13,SRB,21,Jovana Kocic,1,1,2,0,1,0,1
13,SRB,6,Maja Savic,0,0,0,0,0,0,0
13,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
13,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
19,SRB,13,Ana Bjelica,28,23,46,3,14,2,21
19,SRB,20,Jelena Blagojevic,15,12,32,3,9,0,12
19,SRB,14,Maja Aleksic,14,9,12,4,18,1,12
19,SRB,19,Bojana Milenkovic,10,8,19,2,8,0,6
19,SRB,1,Bianka Busa,7,7,17,0,3,0,7
19,SRB,8,Sladjana Mirkovic,3,2,6,0,9,1,15
19,SRB,21,Jovana Kocic,3,2,8,1,7,0,19
19,SRB,2,Katarina Lazovic,0,0,1,0,0,0,5
19,SRB,5,Mina Popovic,0,0,0,0,0,0,0
19,SRB,6,Maja Savic,0,0,0,0,0,0,0
19,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
19,SRB,22,Sara Lozo,0,0,0,0,0,0,0
19,SRB,23,Mila Djordjevic,0,0,0,0,0,0,0
19,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
25,SRB,13,Ana Bjelica,35,34,65,1,6,0,19
25,SRB,5,Mina Popovic,17,13,19,3,16,1,20
