Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Player 1 Kills,Player 1 Errors,Player 1 Total Attacks,Player 1 Hit Pct,Player 1 Assists,Player 1 Aces,Player 1 SErr,Player 1 Digs,Player 1 RErr,Player 1 Block Solos,Player 1 Block Assists,Player 1 BErr,Player 1 PTS,Player 2 Kills,Player 2 Errors,Player 2 Total Attacks,Player 2 Hit Pct,Player 2 Assists,Player 2 Aces,Player 2 SErr,Player 2 Digs,Player 2 RErr,Player 2 Block Solos,Player 2 Block Assists,Player 2 BErr,Player 2 PTS,Player 6 Kills,Player 6 Errors,Player 6 Total Attacks,Player 6 Hit Pct,Player 6 Assists,Player 6 Aces,Player 6 SErr,Player 6 Digs,Player 6 RErr,Player 6 Block Solos,Player 6 Block Assists,Player 6 BErr,Player 6 PTS
10272018,Tennessee St.,W 3 - 1,4,53.6,23.4,155.4,0.1834000000000001,51.1,4.8,8.3,71.9,3.4,0.8,7.6,1.4,63.0,0.2,0.0,0.4,0.2,5.5,1.3,0.6,17.2,0.6,0.0,0.0,0.0,1.5,6.1,2.0,14.3,0.09960000000000002,0.2,0.0,0.0,1.0,0.0,0.1,1.6,0.2,7.0,6.0,1.6,15.0,0.18350000000000005,0.0,0.0,0.0,0.1,0.0,0.4,0.9,0.1,6.85
11022018,@ Southeast Mo. St.,L 1 - 3,4,51.3,24.6,151.0,0.16680000000000011,48.9,4.8,8.0,69.3,3.9,0.8,8.8,1.4,61.3,0.2,0.0,0.4,0.2,5.4,1.2,0.7,17.4,1.0,0.0,0.0,0.0,1.4,6.9,2.5,16.1,0.1116,0.3,0.0,0.0,1.0,0.0,0.0,2.1,0.3,7.95,4.2,1.5,11.3,0.13760000000000008,0.0,0.0,0.0,0.1,0.0,0.4,0.7,0.0,4.95
11032018,@ UT Martin,W 3 - 1,4,50.0,25.9,152.9,0.1478000000000001,47.6,4.8,7.9,68.8,4.0,1.2,9.0,1.6,60.5,0.1,0.0,0.3,0.1,4.6,1.4,0.7,17.4,0.8,0.0,0.0,0.0,1.5,8.2,3.0,18.4,0.1464,0.3,0.0,0.0,1.0,0.0,0.4,2.3,0.3,9.75,3.0,1.4,8.8,0.09360000000000007,0.0,0.0,0.0,0.1,0.0,0.4,0.6,0.0,3.7
11092018,Austin Peay,L 0 - 3,3,50.3,25.9,151.8,0.15200000000000008,47.6,4.4,7.9,67.7,4.0,1.2,9.8,1.6,60.8,0.1,0.0,0.3,0.1,4.8,1.2,0.9,17.0,0.7,0.0,0.0,0.0,1.3,9.0,2.8,19.4,0.2402,0.3,0.0,0.0,1.2,0.0,0.4,2.5,0.3,10.65,2.4,1.2,7.0,0.07140000000000009,0.0,0.0,0.0,0.1,0.0,0.2,0.4,0.0,2.8
11102018,Murray St.,L 1 - 3,4,49.9,26.2,151.6,0.14800000000000008,47.6,3.9,8.0,68.7,4.1,1.2,10.2,1.3,60.1,0.1,0.0,0.3,0.1,4.4,0.9,0.9,17.0,0.9,0.0,0.0,0.0,1.0,10.2,3.4,21.7,0.2503,0.3,0.0,0.0,1.0,0.0,0.4,2.6,0.3,11.9,1.8,0.8,4.7,0.06270000000000009,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,1.95
11152018,"Jacksonville St. @ Clarksville, TN",L 0 - 3,3,49.4,26.6,148.8,0.14410000000000006,47.3,4.4,8.0,67.1,4.3,1.2,10.4,1.6,60.2,0.1,0.0,0.3,0.1,4.6,0.9,1.0,16.6,1.1,0.0,0.0,0.0,1.0,10.5,3.7,22.7,0.2503,0.3,0.0,0.0,1.0,0.0,0.5,2.7,0.3,12.35,1.0,0.5,2.5,0.040000000000000084,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.1
8252017,"Toledo @ Fort Wayne, Ind.",W 3 - 2,5,53.8,26.9,158.6,0.16790000000000008,51.3,4.4,7.9,72.5,4.2,1.8,11.0,1.7,65.5,12.2,5.3,38.6,0.15659999999999993,1.7,0.7,1.6,11.3,0.8,0.3,0.6,0.1,13.5,2.3,1.4,9.2,0.0943,0.1,0.0,0.0,1.9,0.0,0.0,1.4,0.1,3.0,4.4,3.5,14.6,0.020200000000000017,0.0,0.0,0.0,2.5,0.1,0.0,1.3,0.1,5.05
8262017,"Quinnipiac @ Fort Wayne, Ind.",W 3 - 0,3,53.0,25.5,151.8,0.18360000000000007,50.4,4.7,7.6,69.0,4.5,1.8,10.2,1.8,64.6,10.7,4.9,34.3,0.13099999999999995,1.7,0.6,1.4,9.8,0.6,0.2,0.5,0.0,11.75,1.8,0.9,7.6,0.0943,0.1,0.0,0.0,1.8,0.0,0.0,1.3,0.1,2.45,3.7,3.3,12.3,-0.09179999999999998,0.0,0.0,0.0,2.5,0.1,0.0,1.0,0.1,4.2
8262017,@ Purdue Fort Wayne,W 3 - 1,4,52.4,23.9,145.8,0.20040000000000005,49.6,4.6,7.4,66.7,4.7,2.0,11.6,2.1,64.8,9.8,4.3,30.5,0.12329999999999995,1.6,0.6,1.2,7.9,0.5,0.2,0.4,0.0,10.8,1.4,0.8,6.0,0.07550000000000001,0.1,0.0,0.0,1.8,0.0,0.0,1.2,0.1,2.0,3.0,2.6,10.1,-0.09179999999999998,0.0,0.0,0.0,2.0,0.1,0.0,0.8,0.1,3.4
9012017,Wright St.,W 3 - 1,4,49.6,21.9,136.9,0.20580000000000007,46.9,4.7,6.7,63.8,4.7,2.3,12.0,2.1,62.6,6.8,3.7,22.5,0.09329999999999994,1.6,0.5,0.9,6.5,0.5,0.2,0.3,0.0,7.65,1.0,0.7,4.1,0.06050000000000001,0.1,0.0,0.0,1.3,0.0,0.0,1.2,0.1,1.6,2.3,1.8,7.8,-0.08749999999999998,0.0,0.0,0.0,1.3,0.1,0.0,0.7,0.1,2.65
9022017,Kansas City,W 3 - 0,3,48.1,21.8,131.5,0.2062000000000001,45.0,4.6,5.6,61.4,4.6,2.4,11.8,2.1,61.0,5.5,3.0,18.6,0.07789999999999994,1.2,0.3,0.7,5.2,0.4,0.2,0.3,0.0,6.15,0.8,0.5,3.2,0.06050000000000001,0.0,0.0,0.0,0.6,0.0,0.0,0.7,0.1,1.15,2.3,1.6,7.4,-0.03749999999999998,0.0,0.0,0.0,1.3,0.1,0.0,0.6,0.1,2.6
9022017,Tulsa,L 0 - 3,3,46.9,20.3,128.5,0.21070000000000014,44.0,4.1,5.5,60.6,4.2,2.3,10.2,1.9,58.4,4.3,2.4,14.7,0.062499999999999924,1.1,0.2,0.5,3.2,0.4,0.1,0.3,0.0,4.75,0.7,0.4,2.7,0.06050000000000001,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.1,0.9,2.1,1.2,5.8,-0.024999999999999974,0.0,0.0,0.0,1.2,0.1,0.0,0.4,0.1,2.3
9082017,@ Chattanooga,L 1 - 3,4,45.8,20.2,127.4,0.20580000000000012,42.8,4.0,5.3,61.4,4.0,2.2,10.2,1.6,57.1,3.3,1.6,9.4,0.058699999999999926,1.0,0.1,0.2,1.8,0.4,0.1,0.3,0.0,3.65,0.1,0.0,0.8,0.05000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.3,0.9,4.2,-0.05619999999999999,0.0,0.0,0.0,0.9,0.1,0.0,0.2,0.0,1.4
9092017,"Georgia St. @ Chattanooga, Tenn.",W 3 - 0,3,47.0,19.5,127.9,0.22180000000000014,44.0,4.8,5.1,64.7,3.9,2.1,9.0,1.8,58.4,2.6,1.1,7.1,0.04999999999999993,0.7,0.1,0.1,1.6,0.2,0.1,0.1,0.0,2.85,0.1,0.0,0.4,0.05000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.8,2.9,-0.09469999999999998,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.75
9092017,"Jackson St. @ Chattanooga, Tenn.",W 3 - 0,3,45.8,18.9,123.4,0.22300000000000011,42.6,5.3,4.7,61.8,3.8,2.1,9.4,1.9,57.9,1.4,0.4,3.1,0.007399999999999936,0.2,0.0,0.0,0.4,0.1,0.0,0.1,0.0,1.45,0.2,0.1,1.3,0.05000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.3,0.6,1.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
9152017,Seattle U,W 3 - 1,4,47.5,18.3,127.4,0.2359000000000001,44.0,5.6,5.2,65.7,3.7,2.4,10.4,1.8,60.7,0.0,0.1,0.4,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.3,0.3,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9162017,UIC,W 3 - 0,3,44.7,16.6,119.1,0.2428000000000001,41.5,5.7,5.4,61.6,3.5,2.1,10.4,1.9,57.7,0.0,0.1,0.4,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.3,0.3,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9162017,Montana,W 3 - 1,4,46.7,17.3,125.9,0.23850000000000016,43.2,5.4,5.5,64.4,3.1,2.1,11.0,1.9,59.7,0.0,0.1,0.4,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9222017,@ Austin Peay,L 2 - 3,5,49.5,19.0,135.3,0.23020000000000015,46.4,5.2,5.5,69.1,3.5,2.1,9.8,2.0,61.7,0.0,0.1,0.3,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9232017,@ Murray St.,L 2 - 3,5,50.8,19.7,139.1,0.2286000000000002,47.7,5.1,5.7,68.8,4.2,1.9,11.0,2.0,63.3,0.0,0.1,0.3,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9272017,@ Eastern Ill.,W 3 - 1,4,52.0,19.6,142.7,0.2309000000000002,48.7,5.9,5.9,71.2,4.9,1.8,10.6,2.1,65.0,0.0,0.1,0.3,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9302017,Belmont,W 3 - 2,5,53.7,20.5,145.0,0.2346000000000002,50.1,6.3,6.4,72.0,4.9,2.0,11.4,2.3,67.7,0.0,0.1,0.3,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10062017,UT Martin,W 3 - 1,4,54.5,20.1,144.1,0.24320000000000025,50.9,6.2,6.1,70.7,4.4,1.8,12.2,2.0,68.6,0.0,0.1,0.3,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10072017,Southeast Mo. St.,W 3 - 1,4,56.2,21.9,149.6,0.23160000000000025,52.3,6.0,6.3,72.6,4.6,1.9,13.6,1.8,70.9,0.0,0.1,0.3,-0.033300000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10132017,@ Eastern Ky.,W 3 - 2,5,57.3,23.2,155.6,0.22450000000000028,53.3,5.6,6.4,74.3,5.2,1.7,14.0,1.7,71.6,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.35
10142017,@ Morehead St.,W 3 - 0,3,56.7,23.0,152.0,0.23110000000000025,52.7,4.9,5.5,70.2,4.6,1.7,13.0,1.7,69.8,0.1,0.2,0.4,-0.033300000000000066,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.35
10202017,Jacksonville St.,W 3 - 1,4,58.5,24.5,157.2,0.22330000000000028,54.4,5.3,5.1,72.8,4.8,1.5,13.2,1.5,71.9,0.1,0.2,0.4,-0.033300000000000066,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.35
10212017,Tennessee Tech,W 3 - 0,3,56.6,23.0,150.2,0.23760000000000026,53.0,5.5,5.1,69.9,4.8,1.8,12.8,1.6,70.3,0.1,0.2,0.4,-0.033300000000000066,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.35
10272017,Murray St.,W 3 - 2,5,55.9,23.0,150.5,0.23380000000000026,52.2,6.0,5.6,69.5,4.3,1.8,13.1,1.4,70.25,0.1,0.2,0.4,-0.033300000000000066,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.35
10282017,Austin Peay,L 2 - 3,5,55.6,22.6,148.9,0.23650000000000024,51.9,5.7,5.5,69.8,4.3,2.0,11.7,1.4,69.15,0.1,0.2,0.4,-0.033300000000000066,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.35
11012017,Eastern Ill.,W 3 - 0,3,53.9,22.7,146.9,0.22630000000000025,50.5,5.3,5.5,69.6,4.1,2.3,12.1,1.3,67.55,0.1,0.2,0.4,-0.033300000000000066,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.35
11042017,@ Tennessee St.,W 3 - 0,3,53.6,21.8,144.6,0.23440000000000025,50.3,5.0,5.4,67.9,4.0,2.1,12.1,1.1,66.75,0.1,0.2,0.6,-0.033300000000000066,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.35
11102017,@ Southeast Mo. St.,W 3 - 2,5,54.1,22.6,146.2,0.23050000000000026,50.7,5.3,5.8,68.9,4.1,2.3,11.7,1.2,67.55,0.3,0.3,0.9,-7.216449660063518e-17,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,1.5,0.13640000000000002,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,1.0
11112017,@ UT Martin,W 3 - 2,5,53.1,22.5,145.1,0.22630000000000025,50.1,5.0,6.0,65.4,4.0,2.3,11.5,1.2,66.15,0.3,0.3,0.9,-7.216449660063518e-17,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,3.6,0.11740000000000005,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.1,1.5
11162017,"Eastern Ill. @ Clarksville, TN",L 1 - 3,4,53.4,22.3,144.9,0.2292000000000002,50.3,4.7,6.1,67.3,3.9,2.6,10.5,1.5,65.95,0.3,0.3,0.8,-7.216449660063518e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3,0.017400000000000037,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.1,1.15
11292017,"Arkansas St. @ Oxford, MS",L 1 - 3,4,55.4,24.9,152.4,0.21010000000000026,52.5,4.7,6.9,71.4,4.5,2.5,11.9,1.3,68.55,0.2,0.1,0.5,0.033299999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3,0.017400000000000037,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.1,1.15
8262016,@ Wright St.,W 3 - 1,4,54.5,25.4,153.6,0.20000000000000026,51.3,4.5,7.0,70.8,4.4,2.6,11.9,1.2,67.55,5.5,2.7,15.6,0.07210000000000001,0.3,0.0,0.0,3.9,0.3,0.4,1.7,0.2,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,3.4,1.6,7.9,0.12399999999999994,0.0,0.0,0.0,0.4,0.0,0.2,0.8,0.1,4.0
8272016,Dayton @ Wright State,L 1 - 3,4,54.3,27.3,157.8,0.17270000000000024,51.1,4.2,6.7,71.9,5.0,2.2,12.9,0.9,67.15,5.8,3.0,16.6,0.052000000000000005,0.3,0.0,0.0,3.5,0.3,0.3,1.9,0.2,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,3.4,1.6,7.9,0.12399999999999994,0.0,0.0,0.0,0.4,0.0,0.2,0.8,0.1,4.0
8272016,Toledo @ Wright State,L 2 - 3,5,54.1,27.7,157.2,0.17010000000000028,51.0,4.3,6.7,70.2,5.1,2.2,13.1,1.0,67.15,5.9,3.0,17.5,0.0538,0.4,0.2,0.2,4.4,0.3,0.4,1.6,0.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,3.3,1.6,7.6,0.09069999999999998,0.0,0.0,0.0,0.4,0.0,0.2,0.8,0.1,3.9
9022016,Green Bay,L 2 - 3,5,54.7,29.6,159.2,0.16060000000000027,51.5,4.6,7.0,70.0,4.8,2.4,13.7,1.2,68.55,6.8,3.5,19.4,0.0531,0.3,0.2,0.4,5.0,0.1,0.4,1.7,0.4,8.25,,,,,,,,,,,,,,3.6,2.0,8.7,0.08159999999999998,0.0,0.0,0.0,0.5,0.0,0.2,1.1,0.1,4.35
9032016,Evansville,W 3 - 0,3,54.6,29.1,157.6,0.16750000000000026,51.6,4.5,7.5,68.3,4.4,2.1,13.3,1.1,67.85,7.1,3.6,20.2,0.0538,0.2,0.3,0.5,5.2,0.1,0.3,1.5,0.4,8.45,,,,,,,,,,,,,,3.4,1.8,7.9,0.08159999999999998,0.0,0.0,0.0,0.5,0.0,0.2,1.1,0.1,4.15
9092016,@ Columbia,W 3 - 1,4,56.3,29.5,161.5,0.16990000000000025,53.4,4.6,6.9,71.3,4.6,2.3,12.7,1.5,69.55,7.1,3.8,20.8,0.0405,0.2,0.3,0.5,6.0,0.1,0.3,1.5,0.5,8.45,,,,,,,,,,,,,,2.8,1.6,6.7,0.04829999999999999,0.0,0.0,0.0,0.3,0.0,0.2,0.8,0.1,3.4
9092016,"Bryant @ New York, N.Y.",W 3 - 1,4,57.0,28.0,161.1,0.18360000000000026,54.0,4.2,6.7,71.8,4.7,2.6,12.5,1.6,70.05,7.0,3.7,21.3,0.0405,0.1,0.3,0.7,6.3,0.1,0.4,1.3,0.5,8.35,,,,,,,,,,,,,,1.9,1.3,4.7,0.01829999999999999,0.0,0.0,0.0,0.2,0.0,0.1,0.6,0.0,2.3
9102016,"Manhattan @ New York, N.Y.",W 3 - 0,3,56.6,27.2,155.6,0.19720000000000024,53.0,4.0,6.2,70.7,4.6,2.6,12.1,1.8,69.25,7.2,3.8,22.0,0.1405,0.1,0.3,0.7,6.4,0.1,0.4,1.3,0.6,8.55,,,,,,,,,,,,,,0.9,1.2,3.1,-0.029100000000000008,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,1.15
9162016,@ UIC,W 3 - 1,4,55.9,26.3,151.9,0.20230000000000026,52.4,4.5,6.1,68.5,4.2,2.4,13.9,1.7,69.75,6.6,3.7,20.1,0.1142,0.1,0.3,0.7,6.0,0.0,0.4,1.2,0.4,7.9,,,,,,,,,,,,,,0.6,0.7,2.1,-0.009100000000000007,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.8
9162016,"UMass Lowell @ Chicago, Ill.",W 3 - 1,4,54.3,24.3,147.9,0.21030000000000024,50.2,5.4,5.8,67.6,4.2,2.2,13.1,1.7,68.45,5.8,3.1,17.8,0.1055,0.1,0.3,0.7,5.9,0.0,0.3,0.8,0.4,6.8,,,,,,,,,,,,,,0.5,0.6,1.7,-0.009100000000000007,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.7
9172016,"Bowling Green @ Chicago, Ill.",L 0 - 3,3,52.5,23.1,144.4,0.2085000000000002,48.9,5.0,6.1,67.6,4.0,2.1,12.7,2.0,65.95,5.2,3.1,16.7,0.054699999999999985,0.2,0.4,0.8,6.2,0.0,0.2,0.7,0.5,6.15,,,,,,,,,,,,,,0.5,0.6,1.7,-0.009100000000000007,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.7
9212016,Eastern Ill.,W 3 - 0,3,52.0,22.0,140.2,0.22020000000000015,48.6,5.2,6.1,67.3,3.5,2.4,11.5,2.1,65.35,4.2,2.7,14.4,0.028599999999999993,0.2,0.4,0.8,6.0,0.0,0.2,0.3,0.5,4.95,,,,,,,,,,,,,,0.5,0.6,1.7,-0.009100000000000007,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.7
9242016,Tennessee St.,W 3 - 0,3,50.2,19.8,133.0,0.2320000000000001,46.9,4.6,5.7,64.9,3.5,2.3,10.6,2.0,62.4,3.5,2.2,11.6,0.02149999999999999,0.1,0.2,0.6,4.5,0.0,0.1,0.2,0.5,3.9,,,,,,,,,,,,,,0.5,0.6,1.7,-0.009100000000000007,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.7
9302016,@ UT Martin,W 3 - 1,4,49.1,18.1,129.5,0.2393000000000001,45.9,4.6,5.2,63.9,3.1,1.8,10.4,2.2,60.7,1.8,1.4,7.5,-0.0005000000000000088,0.1,0.2,0.4,3.1,0.0,0.1,0.1,0.3,2.15,,,,,,,,,,,,,,0.2,0.2,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.25
10012016,@ Southeast Mo. St.,W 3 - 2,5,50.5,19.2,135.0,0.2321000000000001,47.2,4.8,4.8,64.4,3.6,1.8,12.8,2.3,63.5,1.0,1.1,5.4,-0.02430000000000001,0.1,0.1,0.3,2.5,0.0,0.1,0.1,0.3,1.25,,,,,,,,,,,,,,0.2,0.2,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.25
10072016,Murray St.,L 2 - 3,5,49.4,19.8,135.6,0.22070000000000006,46.2,4.4,5.6,64.3,4.0,1.7,15.2,2.1,63.1,0.4,0.6,3.3,-0.028600000000000007,0.1,0.1,0.3,1.3,0.0,0.1,0.1,0.2,0.65,,,,,,,,,,,,,,0.2,0.2,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.25
10082016,Austin Peay,L 2 - 3,5,48.4,21.9,138.2,0.20030000000000012,45.4,4.5,6.1,65.5,4.5,1.2,15.8,2.0,62.0,0.2,0.6,2.0,-0.0953,0.1,0.1,0.1,0.8,0.0,0.0,0.1,0.2,0.35,,,,,,,,,,,,,,0.2,0.2,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.25
10142016,Morehead St.,W 3 - 2,5,48.6,22.3,142.8,0.18920000000000006,46.3,4.8,6.1,68.8,4.9,1.3,16.0,1.9,62.7,0.2,0.5,2.4,-0.08700000000000001,0.2,0.1,0.2,1.6,0.0,0.0,0.2,0.1,0.4,,,,,,,,,,,,,,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
10152016,Eastern Ky.,W 3 - 0,3,47.6,21.8,139.5,0.1903000000000001,45.2,4.7,5.8,68.4,4.7,1.3,15.1,1.7,61.15,0.3,0.5,2.8,-0.06200000000000001,0.2,0.1,0.2,2.1,0.0,0.0,0.2,0.1,0.5,,,,,,,,,,,,,,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
10212016,@ Tennessee Tech,W 3 - 0,3,46.3,22.1,139.2,0.1782000000000001,44.4,3.7,5.5,68.6,4.4,1.7,15.3,1.8,59.35,0.9,0.8,4.5,-0.044400000000000016,0.2,0.1,0.3,2.6,0.0,0.1,0.3,0.1,1.25,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
