,Date,TeamA,TeamB,Result,S,Team A Kills,Team A Errors,Team A Total Attacks,Team A Hit Pct,Team A Assists,Team A Aces,Team A SErr,Team A Digs,Team A RErr,Team A Block Solos,Team A Block Assists,Team A BErr,Team A PTS,Team B Kills,Team B Errors,Team B Total Attacks,Team B Hit Pct,Team B Assists,Team B Aces,Team B SErr,Team B Digs,Team B RErr,Team B Block Solos,Team B Block Assists,Team B BErr,Team B PTS
4241,9152019,Marquette,Illinois St.,1,5.0,63,30,173,0.191,62,5,11,72,6,0,16,1,76.0,56,29,166,0.163,54,6,6,69,5,2,24,2,76.0
4242,9202019,Marquette,Green Bay,1,3.0,47,12,121,0.289,42,6,11,46,3,1,4,3,56.0,34,19,103,0.146,32,3,3,50,6,0,14,2,44.0
4243,9212019,Marquette,Saint Louis,1,3.0,42,15,103,0.262,42,7,8,48,3,1,18,1,59.0,27,17,96,0.104,26,3,9,41,7,1,16,3,39.0
4244,9212019,Marquette,UNI,1,4.0,59,17,160,0.263,57,5,2,77,5,0,10,1,69.0,55,22,165,0.2,52,5,10,73,5,0,14,0,67.0
4245,9252019,Marquette,Butler,1,3.0,44,15,104,0.279,41,5,7,50,2,0,4,3,51.0,29,19,103,0.097,28,2,6,40,5,0,16,0,39.0
4246,9272019,Marquette,Seton Hall,1,3.0,49,14,125,0.28,47,6,3,63,2,2,10,0,62.0,30,17,118,0.11,29,2,3,53,6,2,10,0,39.0
4247,10022019,Marquette,Xavier,1,4.0,56,17,134,0.29100000000000004,54,10,8,63,3,2,10,1,73.0,45,20,132,0.189,42,3,4,57,10,1,16,2,57.0
4248,10112019,Marquette,Providence,1,3.0,40,11,109,0.266,36,8,5,52,2,1,8,0,53.0,33,21,109,0.11,33,2,6,52,8,1,12,0,42.0
4249,10122019,Marquette,Creighton,0,5.0,66,25,189,0.217,64,5,10,82,6,2,18,0,82.0,76,25,186,0.274,68,6,15,85,5,1,26,4,96.0
4250,10182019,Marquette,Villanova,1,3.0,48,12,99,0.364,44,4,7,47,7,0,4,4,54.0,33,12,100,0.21,28,7,11,32,4,1,8,0,45.0
4251,10192019,Marquette,Georgetown,1,3.0,37,4,64,0.516,36,5,8,37,3,0,14,4,49.0,24,19,84,0.06,23,3,13,21,5,0,4,1,29.0
4252,10262019,Marquette,Seton Hall,1,3.0,59,21,125,0.304,58,8,3,65,2,0,6,2,70.0,38,19,126,0.151,36,2,5,41,8,0,10,3,45.0
4253,11012019,Marquette,Xavier,1,3.0,57,12,113,0.398,54,6,11,39,3,1,8,1,68.0,31,12,91,0.209,29,3,0,36,6,1,6,3,38.0
4254,11032019,Marquette,Butler,1,3.0,49,12,105,0.35200000000000004,47,5,8,48,2,0,2,0,55.0,35,11,95,0.253,30,2,8,34,5,0,10,0,42.0
4255,11082019,Marquette,DePaul,1,3.0,39,16,90,0.256,38,15,3,27,1,4,10,0,63.0,38,13,83,0.301,35,1,8,31,15,0,16,1,47.0
4256,11092019,Marquette,DePaul,1,3.0,38,14,103,0.233,33,7,9,40,6,6,0,0,51.0,32,18,108,0.13,26,6,6,35,7,3,6,0,44.0
4257,11152019,Marquette,Georgetown,1,4.0,62,12,130,0.385,57,4,11,63,4,0,14,1,73.0,40,19,130,0.162,38,4,10,52,4,0,10,4,49.0
4258,11162019,Marquette,Villanova,1,4.0,62,21,160,0.256,59,6,6,73,8,2,12,3,76.0,49,17,147,0.218,48,8,14,65,6,3,12,2,66.0
4259,11222019,Marquette,Creighton,0,4.0,43,31,153,0.078,40,6,4,58,3,2,6,4,54.0,58,20,141,0.27,57,3,7,65,6,1,28,1,76.0
4260,11242019,Marquette,Providence,1,3.0,50,13,107,0.34600000000000003,46,7,6,55,5,0,4,1,59.0,26,15,101,0.109,24,5,5,41,7,1,10,1,37.0
4261,11292019,Marquette,Villanova,1,3.0,56,16,113,0.354,48,5,8,38,1,0,4,1,63.0,34,8,84,0.31,33,1,6,37,5,0,18,1,44.0
4262,12062019,Marquette,Dayton,1,3.0,48,15,109,0.303,44,3,5,51,6,1,4,0,54.0,36,15,105,0.2,34,6,7,38,3,1,13,0,49.5
4263,12072019,Marquette,Purdue,0,4.0,46,26,137,0.146,42,1,4,39,3,2,6,1,52.0,61,19,123,0.341,55,3,4,53,1,0,28,2,78.0
4264,8302019,Marshall,UT Martin,1,3.0,43,14,106,0.274,39,5,8,44,1,3,14,0,0.0,36,21,104,0.14400000000000002,34,1,5,40,5,2,8,1,0.0
4265,8302019,Marshall,Indiana,0,4.0,52,21,140,0.221,50,3,3,49,5,2,6,3,0.0,62,12,133,0.376,61,5,5,54,3,2,12,3,0.0
4266,8312019,Marshall,Santa Clara,0,4.0,46,18,126,0.222,45,4,7,57,10,3,14,2,0.0,56,14,135,0.311,52,10,9,54,4,2,21,5,0.0
4267,9062019,Marshall,Georgetown,1,5.0,61,23,157,0.242,54,4,8,60,3,3,14,2,75.0,57,28,149,0.195,52,3,8,69,4,3,10,2,68.0
4268,9072019,Marshall,Stony Brook,1,3.0,37,9,93,0.301,32,11,4,36,5,3,4,1,53.0,35,15,90,0.222,32,5,8,40,11,1,2,1,42.0
4269,9072019,Marshall,Northern Ky.,1,3.0,37,9,86,0.326,34,6,2,35,3,4,18,0,56.0,35,26,107,0.084,35,3,5,33,6,0,6,0,41.0
4270,9132019,Marshall,UT Martin,1,3.0,39,7,91,0.35200000000000004,36,3,4,46,1,3,16,1,53.0,35,31,121,0.033,35,1,2,41,3,0,2,4,37.0
4271,9142019,Marshall,Saint Louis,1,3.0,35,14,90,0.233,32,5,4,41,8,1,22,0,52.0,34,28,105,0.057,33,8,7,37,5,1,8,1,47.0
4272,9142019,Marshall,Troy,0,4.0,50,17,154,0.214,48,7,7,54,1,2,24,2,71.0,63,24,154,0.253,59,1,7,73,7,3,12,1,73.0
4273,9172019,Marshall,Eastern Ky.,1,3.0,41,18,119,0.193,38,4,4,42,3,3,10,2,53.0,40,21,117,0.162,38,3,6,50,4,3,6,3,49.0
4274,9192019,Marshall,Morehead St.,0,5.0,56,23,170,0.194,56,1,6,72,4,4,36,5,79.0,74,41,201,0.16399999999999998,71,4,2,75,1,5,2,3,84.0
4275,9202019,Marshall,Coppin St.,1,3.0,47,12,102,0.343,41,5,2,41,1,1,14,2,60.0,31,21,102,0.098,28,1,5,33,5,1,8,2,37.0
4276,9202019,Marshall,Southeastern La.,1,3.0,45,12,108,0.306,42,3,0,53,0,2,20,1,60.0,34,21,122,0.107,33,0,5,45,3,1,6,1,38.0
4277,9272019,Marshall,Southern Miss.,1,3.0,45,9,111,0.324,41,9,1,57,2,0,8,0,58.0,35,12,111,0.207,32,2,7,48,9,1,8,0,42.0
4278,9292019,Marshall,FIU,1,4.0,50,25,151,0.166,46,5,7,61,5,1,26,0,69.0,44,31,148,0.08800000000000001,43,5,7,65,5,0,20,0,59.0
4279,10042019,Marshall,Charlotte,1,4.0,61,22,193,0.202,56,7,1,91,6,0,14,3,75.0,53,19,172,0.198,49,6,4,90,7,2,12,6,67.0
4280,10062019,Marshall,Western Ky.,0,3.0,23,18,88,0.057,19,1,1,33,7,1,6,1,28.0,47,10,98,0.378,44,7,9,45,1,1,10,3,60.0
4281,10112019,Marshall,Middle Tenn.,0,5.0,59,32,197,0.13699999999999998,58,4,6,81,3,4,24,3,79.0,64,28,178,0.202,63,3,10,88,4,2,18,2,78.0
4282,10182019,Marshall,Rice,0,3.0,31,17,132,0.106,28,2,3,58,2,5,16,1,46.0,52,26,145,0.179,49,2,3,73,2,3,2,0,58.0
4283,10202019,Marshall,North Texas,0,4.0,49,18,162,0.191,43,4,4,86,2,3,12,3,62.0,64,25,188,0.207,59,2,4,88,4,1,12,0,73.0
4284,10252019,Marshall,UTEP,0,3.0,38,18,114,0.175,36,3,5,48,3,0,12,0,47.0,46,14,118,0.271,42,3,4,46,3,1,16,4,58.0
4285,10272019,Marshall,UTSA,1,3.0,41,11,102,0.294,41,5,4,51,4,4,24,2,62.0,43,25,132,0.136,43,4,4,46,5,1,6,2,51.0
4286,11012019,Marshall,Louisiana Tech,1,3.0,43,14,106,0.274,38,3,2,46,2,0,12,1,52.0,31,22,110,0.08199999999999999,30,2,1,46,3,2,10,2,40.0
4287,11032019,Marshall,Charlotte,1,3.0,48,14,123,0.276,44,10,5,70,3,1,4,4,61.0,26,10,118,0.136,25,3,1,58,10,2,2,2,32.0
4288,11082019,Marshall,FIU,1,5.0,68,23,181,0.249,66,1,5,76,1,4,26,3,86.0,69,35,190,0.179,68,1,3,82,1,5,12,0,81.0
4289,11102019,Marshall,Fla. Atlantic,1,5.0,56,19,154,0.24,50,8,0,61,6,3,16,1,75.0,76,30,172,0.267,72,6,5,73,8,1,20,3,93.0
4290,11142019,Marshall,UAB,1,4.0,51,16,146,0.24,50,5,6,74,3,3,14,0,66.0,55,27,169,0.166,52,3,11,70,5,1,8,1,63.0
4291,11222019,Marshall,Fla. Atlantic,0,3.0,30,13,104,0.163,28,1,2,38,4,0,14,7,38.0,55,17,113,0.336,52,4,5,58,1,4,10,4,68.0
4292,8312019,Maryland,Austin Peay,1,3.0,40,10,113,0.265,33,8,2,53,3,0,14,0,0.0,35,20,123,0.122,28,3,5,52,8,1,8,0,0.0
4293,8312019,Maryland,Kansas St.,1,5.0,59,23,157,0.229,56,10,11,60,4,0,20,1,0.0,49,20,146,0.199,45,4,7,58,11,0,12,0,0.0
4294,9022019,Maryland,Howard,1,5.0,52,26,146,0.17800000000000002,51,7,16,49,9,5,14,2,71.0,46,38,143,0.056,43,9,12,58,7,3,10,3,63.0
4295,9062019,Maryland,UTRGV,0,5.0,52,17,136,0.257,47,8,13,60,10,2,15,2,69.5,54,23,152,0.204,48,10,10,64,8,0,8,3,68.0
4296,9072019,Maryland,Houston,0,5.0,51,24,159,0.17,48,11,9,69,5,0,27,1,75.5,54,30,165,0.145,51,5,8,73,11,4,16,3,71.0
4297,9072019,Maryland,UTSA,1,4.0,53,19,121,0.281,51,8,14,45,6,0,18,2,70.0,49,22,129,0.209,46,6,10,43,8,1,12,1,62.0
4298,9132019,Maryland,Arkansas,1,4.0,50,15,110,0.318,47,15,10,38,14,1,16,0,74.0,50,21,116,0.25,45,14,11,36,15,2,12,1,72.0
4299,9142019,Maryland,George Mason,0,5.0,59,27,144,0.222,57,11,10,48,8,0,26,0,83.0,46,35,142,0.077,40,8,5,47,11,5,22,0,70.0
4300,9142019,Maryland,Princeton,1,5.0,62,16,153,0.301,59,7,16,59,6,2,31,0,86.5,64,32,168,0.19,58,6,8,69,7,3,8,0,77.0
4301,9202019,Maryland,South Carolina,0,5.0,50,19,146,0.212,44,9,17,49,4,0,16,1,67.0,65,24,147,0.279,61,4,17,71,9,0,14,0,76.0
4302,9212019,Maryland,Kennesaw St.,1,3.0,32,5,62,0.435,29,8,3,21,2,2,24,0,54.0,36,27,88,0.102,36,2,8,24,8,2,4,0,42.0
4303,9252019,Maryland,Ohio St.,0,4.0,43,21,125,0.17600000000000002,40,1,8,48,3,1,28,1,59.0,56,33,145,0.159,47,3,8,54,1,2,12,2,67.0
4304,9282019,Maryland,Michigan St.,0,3.0,32,22,103,0.097,31,0,7,40,3,0,12,0,38.0,37,13,99,0.242,36,4,6,44,0,2,12,0,49.0
4305,10042019,Maryland,Michigan,0,3.0,31,12,90,0.211,29,6,5,27,6,1,20,2,48.0,52,16,103,0.35,51,6,12,39,6,1,10,0,64.0
4306,10052019,Maryland,Michigan St.,1,5.0,51,21,156,0.192,48,6,15,58,5,2,23,0,70.5,59,33,165,0.158,57,5,10,77,6,0,25,2,76.5
4307,10112019,Maryland,Penn St.,0,5.0,63,22,150,0.273,59,3,12,64,6,1,14,3,74.0,56,19,156,0.237,52,6,10,57,3,4,14,1,73.0
4308,10122019,Maryland,Rutgers,1,4.0,48,18,112,0.268,46,10,4,40,7,2,20,0,70.0,48,27,125,0.168,45,7,8,37,10,3,20,2,68.0
4309,10162019,Maryland,Indiana,1,5.0,66,33,190,0.174,63,4,9,86,5,1,22,2,82.0,55,35,191,0.105,53,5,7,74,4,1,8,4,65.0
4310,10192019,Maryland,Nebraska,0,3.0,28,15,91,0.14300000000000002,27,2,9,32,4,0,10,1,35.0,42,11,92,0.337,38,4,5,44,2,1,12,4,53.0
4311,10232019,Maryland,Northwestern,1,5.0,57,15,139,0.302,47,4,10,47,6,1,22,0,73.0,62,28,150,0.227,52,6,16,54,4,3,4,0,73.0
4312,10262019,Maryland,Penn St.,0,3.0,31,15,92,0.174,31,3,8,35,4,1,8,2,39.0,45,15,103,0.29100000000000004,44,4,11,42,3,1,10,1,55.0
4313,10302019,Maryland,Wisconsin,0,3.0,28,13,95,0.158,25,4,7,39,6,0,8,0,36.0,47,9,103,0.369,44,6,11,48,4,1,8,3,58.0
4314,11022019,Maryland,Ohio St.,0,3.0,32,18,116,0.121,29,4,5,50,6,1,14,1,44.0,49,22,129,0.209,45,6,4,61,4,2,12,1,63.0
4315,11082019,Maryland,Minnesota,0,3.0,31,13,103,0.175,31,5,5,46,5,4,12,1,46.0,48,16,117,0.274,44,5,7,50,5,1,6,2,57.0
4316,11092019,Maryland,Wisconsin,0,3.0,22,18,89,0.045,20,1,0,32,6,2,6,3,28.0,49,10,96,0.406,47,6,9,47,1,1,15,1,63.5
4317,11152019,Maryland,Indiana,1,5.0,59,24,168,0.208,57,6,16,70,3,3,24,3,80.0,68,27,181,0.227,63,3,13,79,6,5,8,3,80.0
4318,11162019,Maryland,Purdue,0,3.0,35,16,99,0.192,33,0,5,35,7,1,13,0,42.5,42,13,92,0.315,40,7,3,45,0,2,9,1,55.5
4319,11222019,Maryland,Illinois,0,3.0,34,12,101,0.218,30,1,7,38,7,0,22,1,46.0,46,22,120,0.2,45,7,3,48,1,3,10,0,61.0
4320,11242019,Maryland,Northwestern,0,5.0,57,22,164,0.213,55,10,10,68,6,1,24,4,80.0,66,24,173,0.243,61,6,6,77,10,2,10,2,79.0
4321,11292019,Maryland,Nebraska,0,3.0,30,16,84,0.16699999999999998,30,3,9,29,6,0,8,0,37.0,43,10,92,0.359,40,6,9,33,3,0,12,2,55.0
4322,11302019,Maryland,Iowa,0,4.0,42,20,120,0.183,40,7,9,55,6,1,16,0,58.0,56,24,142,0.225,46,6,11,49,7,1,10,0,68.0
4323,8302019,McNeese,Elon,1,5.0,45,24,133,0.158,40,12,17,47,3,3,18,1,69.0,52,38,141,0.099,49,3,15,54,12,3,10,1,63.0
4324,8312019,McNeese,Manhattan,1,4.0,56,25,149,0.208,53,12,16,61,2,1,14,4,76.0,33,22,130,0.085,29,2,5,57,12,2,10,3,42.0
4325,8312019,McNeese,Robert Morris,0,4.0,47,31,143,0.112,46,8,12,68,5,0,16,4,63.0,47,19,144,0.194,40,5,9,59,8,2,26,1,67.0
4326,9032019,McNeese,Houston,0,4.0,54,19,140,0.25,52,7,11,56,7,0,17,2,0.0,53,16,130,0.285,50,7,5,57,7,2,2,1,0.0
4327,9062019,McNeese,Louisiana,0,5.0,51,21,164,0.183,48,6,11,77,5,4,12,1,67.0,67,27,183,0.219,63,5,9,83,6,2,14,1,81.0
4328,9062019,McNeese,Florida A&M,1,4.0,57,21,156,0.231,54,4,11,63,2,1,12,2,68.0,45,23,142,0.155,43,2,7,68,4,2,18,3,58.0
4329,9072019,McNeese,Eastern Mich.,0,3.0,25,16,105,0.086,24,1,6,46,3,0,16,1,34.0,45,22,118,0.195,39,3,4,59,1,0,16,1,56.0
4330,9102019,McNeese,Texas Southern,1,3.0,44,16,100,0.28,40,11,2,42,2,0,8,1,59.0,22,12,78,0.128,21,2,6,26,11,1,12,0,31.0
4331,9172019,McNeese,Prairie View,1,3.0,38,11,89,0.303,36,11,6,49,6,5,4,0,56.0,18,19,91,-0.011,18,6,1,36,11,2,4,4,28.0
4332,9202019,McNeese,Grambling,1,3.0,38,17,98,0.214,36,11,14,49,1,1,8,2,54.0,16,16,87,0.0,15,1,5,37,11,0,13,3,23.5
4333,9262019,McNeese,Southeastern La.,0,3.0,28,23,99,0.051,28,5,7,34,4,3,4,0,38.0,38,18,99,0.202,36,4,8,42,5,5,16,1,55.0
4334,9282019,McNeese,Nicholls St.,0,5.0,59,29,169,0.17800000000000002,53,6,17,71,6,10,2,0,76.0,59,29,172,0.174,53,6,15,74,6,9,6,0,77.0
4335,10032019,McNeese,Abilene Christian,1,3.0,41,16,128,0.195,40,7,12,56,1,0,10,1,53.0,33,18,115,0.13,29,1,8,58,7,1,14,3,42.0
4336,10052019,McNeese,SFA,0,3.0,32,22,122,0.08199999999999999,30,2,5,44,3,0,4,0,36.0,43,8,107,0.327,40,3,3,54,2,2,14,2,55.0
4337,10082019,McNeese,Central Ark.,0,5.0,60,18,160,0.263,56,7,15,66,3,1,18,3,77.0,63,29,165,0.206,62,3,8,79,7,2,8,2,72.0
4338,10122019,McNeese,Houston Baptist,0,5.0,56,22,204,0.16699999999999998,54,8,13,83,8,2,18,2,75.0,71,25,195,0.236,64,8,8,106,8,2,24,0,93.0
4339,10152019,McNeese,New Orleans,0,3.0,19,27,84,-0.095,18,7,4,29,7,3,2,2,30.0,33,17,82,0.195,28,7,10,33,7,4,20,0,54.0
4340,10192019,McNeese,Northwestern St.,0,4.0,43,22,137,0.153,40,5,14,48,5,0,16,1,56.0,53,20,127,0.26,48,5,10,62,5,2,16,4,68.0
4341,10222019,McNeese,Lamar University,0,3.0,44,14,126,0.238,41,3,11,52,5,4,8,1,55.0,46,15,125,0.248,46,5,4,60,3,2,4,0,55.0
4342,10242019,McNeese,Sam Houston St.,1,5.0,60,21,179,0.218,52,5,10,79,3,4,14,3,76.0,66,29,182,0.203,60,3,3,83,5,2,18,0,80.0
4343,10312019,McNeese,A&M-Corpus Christi,0,3.0,37,18,110,0.173,36,6,11,43,6,5,2,2,49.0,39,11,99,0.28300000000000003,39,6,6,49,6,2,8,4,51.0
4344,11022019,McNeese,UIW,1,5.0,60,18,161,0.261,55,5,17,70,6,3,28,1,82.0,53,32,164,0.128,50,6,8,73,5,1,10,2,65.0
4345,11072019,McNeese,Southeastern La.,0,4.0,51,24,139,0.194,51,3,8,54,8,2,8,1,60.0,54,14,138,0.29,54,8,9,56,3,5,8,1,71.0
4346,11092019,McNeese,Nicholls St.,1,4.0,55,16,135,0.289,50,6,8,69,4,2,12,1,69.0,40,20,132,0.152,37,4,6,58,6,0,10,5,49.0
4347,11142019,McNeese,Abilene Christian,0,3.0,40,18,127,0.173,37,1,10,53,4,2,8,0,47.0,43,13,111,0.27,42,4,3,63,1,3,8,2,54.0
4348,11162019,McNeese,SFA,0,3.0,38,17,103,0.204,35,1,10,45,6,1,6,0,43.0,37,8,96,0.302,34,6,4,40,1,0,18,0,52.0
4349,8302019,Memphis,Drake,1,4.0,53,20,123,0.268,50,7,12,51,6,2,2,0,63.0,44,17,115,0.235,42,6,14,45,7,2,14,0,59.0
4350,8302019,Memphis,South Dakota St.,1,4.0,58,19,141,0.277,56,7,8,65,5,1,10,0,71.0,54,21,146,0.226,53,5,8,58,7,0,10,2,64.0
4351,8312019,Memphis,Eastern Ill.,1,3.0,45,13,110,0.29100000000000004,42,9,4,52,4,2,4,1,58.0,34,16,106,0.17,30,4,2,46,9,0,12,3,44.0
4352,9062019,Memphis,Gardner-Webb,1,3.0,38,17,91,0.231,35,11,9,36,0,0,6,1,52.0,15,13,65,0.031,14,0,2,30,12,0,10,2,20.0
4353,9062019,Memphis,Ark.-Pine Bluff,1,3.0,32,11,75,0.28,28,5,12,33,1,0,10,4,42.0,37,25,132,0.091,36,0,7,39,3,0,4,4,39.0
4354,9072019,Memphis,UT Martin,1,4.0,46,29,156,0.109,45,14,9,71,4,5,24,2,77.0,40,30,149,0.067,36,4,8,73,14,0,34,1,61.0
4355,9132019,Memphis,Alabama St.,1,4.0,56,19,135,0.274,52,6,9,62,4,1,14,0,70.0,45,23,130,0.16899999999999998,43,4,8,59,6,1,12,3,56.0
4356,9132019,Memphis,Southern Ill.,1,5.0,55,33,174,0.126,53,9,11,76,5,2,10,1,71.0,48,27,158,0.133,44,5,8,74,10,0,18,0,62.0
4357,9142019,Memphis,IUPUI,1,3.0,41,11,102,0.294,38,5,5,45,3,1,10,0,52.0,44,21,118,0.195,39,3,6,45,5,0,6,0,50.0
4358,9202019,Memphis,Toledo,1,4.0,45,21,124,0.194,41,6,7,56,6,5,7,5,59.5,48,15,135,0.244,42,9,12,60,6,1,10,3,63.0
4359,9212019,Memphis,Southeast Mo. St.,0,4.0,47,22,142,0.17600000000000002,46,3,11,52,7,1,10,3,56.0,60,17,134,0.321,54,7,10,66,3,0,16,1,75.0
4360,9272019,Memphis,Tulane,0,5.0,63,35,188,0.149,57,9,9,85,4,1,8,0,77.0,60,18,173,0.243,57,4,5,77,9,1,20,3,75.0
4361,9292019,Memphis,Houston,0,5.0,67,34,183,0.18,67,5,8,91,2,3,4,3,77.0,55,19,182,0.198,51,2,8,75,5,2,18,1,68.0
4362,10042019,Memphis,Wichita St.,0,5.0,58,30,170,0.165,49,6,17,62,8,3,14,2,74.0,61,26,157,0.223,57,8,13,77,6,1,30,3,85.0
4363,10062019,Memphis,Tulsa,0,3.0,31,17,93,0.151,27,5,4,36,8,0,6,1,39.0,45,11,99,0.343,41,7,8,42,5,1,10,2,58.0
4364,10112019,Memphis,SMU,0,4.0,50,21,139,0.209,48,2,4,58,7,1,16,3,61.0,64,22,162,0.259,59,6,7,58,2,0,14,0,77.0
4365,10132019,Memphis,UCF,0,3.0,34,18,99,0.162,29,1,5,31,2,1,8,2,40.0,46,9,88,0.42,45,2,2,41,1,1,16,0,57.0
4366,10182019,Memphis,UConn,1,5.0,64,35,180,0.161,59,3,15,73,5,5,16,1,80.0,48,23,152,0.16399999999999998,44,5,10,75,3,0,10,2,58.0
4367,10202019,Memphis,Temple,1,3.0,53,11,104,0.404,51,1,8,48,2,1,10,2,60.0,34,13,99,0.212,32,2,6,38,1,0,10,3,41.0
4368,10252019,Memphis,Cincinnati,0,3.0,28,19,94,0.096,26,4,3,37,6,1,8,1,37.0,47,9,100,0.38,44,6,8,43,4,3,15,2,63.5
4369,10272019,Memphis,East Carolina,1,5.0,58,27,168,0.185,52,5,12,68,1,2,8,3,69.0,52,20,148,0.21600000000000005,49,1,13,72,5,2,24,1,67.0
4370,11012019,Memphis,SMU,0,5.0,69,29,198,0.202,64,5,11,88,3,1,12,2,81.0,57,22,176,0.199,52,3,7,91,5,0,14,1,67.0
4371,11032019,Memphis,South Fla.,1,4.0,54,20,131,0.26,51,7,9,64,5,1,8,2,66.0,36,21,124,0.121,33,5,7,45,7,4,14,2,52.0
4372,11082019,Memphis,Tulsa,0,4.0,52,32,179,0.112,46,4,6,74,2,1,16,2,65.0,59,23,167,0.21600000000000005,55,2,6,83,4,5,18,5,75.0
4373,11102019,Memphis,Wichita St.,1,5.0,73,25,179,0.268,61,4,13,80,4,0,14,2,84.0,58,21,167,0.222,56,4,4,71,4,3,16,2,73.0
4374,11152019,Memphis,Houston,0,4.0,57,32,161,0.155,52,2,5,73,2,1,10,1,65.0,52,16,152,0.237,47,2,9,60,2,1,30,0,70.0
4375,11172019,Memphis,Tulane,1,3.0,42,17,113,0.221,37,7,8,58,5,4,12,2,59.0,29,19,120,0.083,29,5,5,52,7,1,16,4,43.0
4376,8302019,Mercer,Nicholls St.,0,4.0,51,21,125,0.24,47,10,7,48,7,3,10,3,69.0,51,15,123,0.293,48,7,9,46,10,3,6,0,64.0
4377,8302019,Mercer,Ga. Southern,1,3.0,40,14,92,0.28300000000000003,33,8,12,35,2,2,10,1,55.0,27,22,87,0.057,23,2,2,32,8,1,6,1,33.0
4378,8312019,Mercer,Campbell,1,4.0,48,17,107,0.29,42,9,13,31,3,5,8,2,66.0,37,29,101,0.079,32,3,5,35,9,1,2,3,42.0
4379,9032019,Mercer,Florida A&M,1,3.0,45,6,70,0.557,41,9,8,24,3,3,0,1,0.0,19,6,59,0.22,19,3,6,7,9,2,2,1,0.0
4380,9062019,Mercer,Wake Forest,0,3.0,23,23,84,0.0,21,5,9,18,6,0,4,4,30.0,34,11,68,0.338,26,6,8,32,5,3,12,4,49.0
4381,9062019,Mercer,East Carolina,0,4.0,49,21,130,0.215,45,6,11,46,7,1,20,6,66.0,48,21,119,0.227,46,7,7,51,6,0,6,2,58.0
4382,9072019,Mercer,North Florida,0,3.0,32,19,92,0.141,32,3,5,32,11,0,14,4,42.0,38,13,92,0.272,35,11,8,34,3,3,10,2,57.0
4383,9132019,Mercer,Southern U.,1,5.0,57,32,167,0.15,54,16,13,62,12,4,4,4,79.0,44,23,132,0.159,37,12,10,68,16,7,26,2,76.0
4384,9132019,Mercer,New Orleans,0,5.0,56,28,140,0.2,53,6,9,64,10,1,6,6,66.0,54,19,147,0.238,44,10,17,47,6,3,18,1,76.0
4385,9142019,Mercer,Tennessee St.,1,4.0,49,22,145,0.18600000000000005,45,5,12,60,2,5,12,2,65.0,46,22,138,0.174,42,2,14,61,5,4,6,2,55.0
4386,9202019,Mercer,Little Rock,1,4.0,58,25,129,0.256,53,9,17,48,5,2,10,1,74.0,34,23,115,0.096,33,5,5,40,9,1,8,4,44.0
4387,9202019,Mercer,UT Martin,1,3.0,43,14,106,0.274,40,4,6,39,2,4,12,6,57.0,36,24,105,0.114,33,2,4,44,4,1,12,2,45.0
4388,9212019,Mercer,Evansville,0,4.0,56,25,158,0.196,55,2,12,76,7,2,12,6,66.0,46,17,150,0.193,42,7,12,66,2,5,10,2,63.0
4389,9272019,Mercer,The Citadel,1,5.0,58,30,159,0.17600000000000002,56,7,12,70,7,4,12,1,75.0,38,25,140,0.093,37,7,10,58,7,3,14,3,55.0
4390,9282019,Mercer,Wofford,0,4.0,41,22,121,0.157,37,3,6,35,10,4,14,1,55.0,51,25,119,0.218,49,10,8,47,3,3,8,2,68.0
4391,10022019,Mercer,Samford,0,3.0,39,24,115,0.13,37,2,6,44,3,3,4,4,46.0,42,12,104,0.28800000000000003,42,3,8,43,2,4,12,1,55.0
4392,10042019,Mercer,Western Caro.,0,5.0,63,20,180,0.239,55,5,16,69,9,6,14,5,81.0,63,26,173,0.214,56,9,9,78,5,2,12,0,80.0
4393,10052019,Mercer,ETSU,0,3.0,49,26,131,0.17600000000000002,46,2,7,62,4,2,4,1,55.0,37,11,115,0.226,37,4,8,47,2,1,14,2,49.0
4394,10092019,Mercer,Chattanooga,1,3.0,55,17,125,0.304,54,3,10,47,3,3,4,3,63.0,35,11,97,0.247,33,3,6,42,3,4,6,1,45.0
4395,10182019,Mercer,Furman,0,5.0,56,23,147,0.224,55,7,11,56,3,1,10,4,69.0,57,27,149,0.201,48,3,7,51,7,5,12,3,71.0
4396,10192019,Mercer,UNC Greensboro,0,4.0,45,28,132,0.129,45,3,10,47,5,3,14,9,58.0,51,23,127,0.22,51,5,6,48,3,0,15,3,63.5
4397,10252019,Mercer,Wofford,1,3.0,48,18,122,0.246,39,7,10,50,4,0,4,0,57.0,25,13,93,0.129,21,4,3,43,7,4,4,0,35.0
4398,10262019,Mercer,The Citadel,1,3.0,43,13,107,0.28,40,3,8,47,7,3,6,2,52.0,32,20,104,0.115,26,7,7,41,3,1,0,0,40.0
4399,10302019,Mercer,Samford,0,3.0,33,25,102,0.078,33,4,10,33,6,2,4,0,41.0,32,9,80,0.287,30,6,7,34,4,2,16,1,48.0
4400,11012019,Mercer,ETSU,0,3.0,25,21,86,0.047,22,1,8,23,5,1,8,1,31.0,37,16,79,0.266,34,5,5,38,1,2,10,2,49.0
4401,11022019,Mercer,Western Caro.,0,4.0,46,30,146,0.11,45,3,15,59,9,2,2,4,52.0,41,11,117,0.256,41,9,3,62,3,4,4,0,56.0
